user_id,user_chat,,user_call
8366452,"[I really don't know what you try to say please repeat again,I really don't know what you try to say please repeat again,Yeah definitely you can call me,My name is Vidhan Dev Goswami you can call me Dev,My name is Vidhan Dev Goswami you can call me Dev,Basically I am from Kolkata,Basically I am from Kolkata,It is did not make sense for me so far so I want to understand it's meaning in Bengali,It is did not make sense for me so far so I want to understand it's meaning in Bengali,It is did not make sense for me so far so I want to understand it's meaning in Bengali,I want to become a good good engineering in my life but I really don't know I will be doctor,I want to become a good good engineering in my life but I really don't know I will be doctor,I want to become a good good engineering in my life but I really don't know I will be doctor,I will be visiting Bihar soon.,I will be visiting Bihar soon.,I will be visiting Bihar soon.]",,"[I really don't know what you try to say please repeat again,Yeah definitely you can call me,My name is Vidhan Dev Goswami you can call me Dev,Basically I am from Kolkata,It is did not make sense for me so far so I want to understand it's meaning in Bengali,I want to become a good good engineering in my life but I really don't know I will be doctor,I will be visiting Bihar soon.]"
8612147,"[I want to improve my English English.,I want to improve my English English.,I want to improve my English English.,Bhuwnesh,Bhuwnesh,Kanpur,Kanpur,Nothing now I am in pune,Nothing now I am in pune,Searching jobs,Searching jobs,Customer support services,Customer support services,MNCs,MNCs,No,No,Yes,Yes,Yes,Wipro,Wipro,Wipro,Yes,Yes,Yes,Yes technical support specialist,Yes technical support specialist,Yes technical support specialist,Yes,Yes,First i will suggest him to turn off your laptop and restart again,First i will suggest him to turn off your laptop and restart again,First i will suggest him to turn off your laptop and restart again,I will ask to the customer turn the laptop off and on again,I will ask to the customer turn the laptop off and on again,I will ask to the customer turn the laptop off and on again,Could you please turn the laptop off and on again,Could you please turn the laptop off and on again,Could you please turn the laptop off and on again,I will say if you are still getting the same issue then check power cable and confirm me,I will say if you are still getting the same issue then check power cable and confirm me,If the issue persists, please check the power cable and let me know.,If the issue persists, please check the power cable and let me know.,Then I will ask customer to follow some troubleshooting steps,Then I will ask customer to follow some troubleshooting steps,I will send rest singles to his laptop,I will send rest singles to his laptop,Yes,Yes,I will send rest singles to laptop,I will send rest singles to laptop,You suggest me what we do now,You suggest me what we do now,I will arrange call back,I will arrange call back,9 PM,9 PM,Work number,Work number,No,No,I will generate ticket,I will generate ticket,Yes new one,Yes new one,Laptop is not responding,Laptop is not responding,Laptop is not responding,Sorry,Sorry,May I know at what time you will be free,May I know at what time you will be free,What time works best for you?,What time works best for you?,6pm is best,6pm is best,Yes,Yes,Yes,You have to wait for the call,You have to wait for the call,6pm our advance team will call you,6pm our advance team will call you,6pm our advance team will call you,Yes they are dedicated technical team they will help you,Yes they are dedicated technical team they will help you,Yes they are dedicated technical team they will help you,He will check technical things in your laptop,He will check technical things in your laptop,Yes,Yes,Yes,Yes,Yes,Yes,Yes they will,Yes they will,Correct,Correct,They will call you 6pm I have already told you,They will call you 6pm I have already told you,Yes,Yes,Yes,No,No,No,Is there anything else I can help you,Is there anything else I can help you,Is there anything else I can help you,No,No,No,No mam,No mam,No mam,Noo,Noo,Noo,Nnnoo,Nnnoo,Nnnoo,Bye,Bye,I don't no you are not able to help me to practice,I want to improve my English,I want to improve my English]",,"[Aló.,Aló.,Aló.,I'm fine,I'm fine,I'm fine,For interview practice,,For interview practice,,For interview practice,,Customer support service.,Customer support service.,Customer support service.,Yes.,Yes.,Yes.,I want to improve my index. That's it.,I want to improve my index. That's it.,I want to improve my index. That's it.,You choose I don't provide me,You choose I don't provide me,You choose I don't provide me,Paneer, this is my favorite.,Paneer, this is my favorite.,Paneer, this is my favorite.,Ahora,Ahora,Ahora,Yes.,Yes.,Yes.,I would like to eat pani tikka.,I would like to eat pani tikka.,I would like to eat pani tikka.,Beer.,Beer.,Beer.,Good.,Good.,Good.,Yeah. Sure.,Yeah. Sure.,Yeah. Sure.,उसका line जो है मेरे,उसका line जो है मेरे,उसका line जो है मेरे,Yes You need to practice in,Yes You need to practice in,Yes You need to practice in,Hello? Into the practice.,Hello? Into the practice.,Hello? Into the practice.,Interview practice.,Interview practice.,Interview practice.,Customer support service.,Customer support service.,Customer support service.,I don't know. Can you suggest any strength?,I don't know. Can you suggest any strength?,I don't know. Can you suggest any strength?,Helpfulness,Helpfulness,Helpfulness,Satisfy customer with our services,Satisfy customer with our services,Satisfy customer with our services,World, I've done the two options regarding his concern resolve his issues,,World, I've done the two options regarding his concern resolve his issues,,World, I've done the two options regarding his concern resolve his issues,,Nothing.,Nothing.,Nothing.,How do you spend yesterday? Can you please stay there?,How do you spend yesterday? Can you please stay there?,How do you spend yesterday? Can you please stay there?,Yes. I'm not able to communicate because I don't like this You help me. How do I speak?,Yes. I'm not able to communicate because I don't like this You help me. How do I speak?,Yes. I'm not able to communicate because I don't like this You help me. How do I speak?,About this communication.,About this communication.,About this communication.,English communication dear.,English communication dear.,English communication dear.,Sí que,Sí que,Sí que,Seeking.,Seeking.,Seeking.,Speak in.,Speak in.,Speak in.,I want to improve my English English.,Bhuwnesh,Kanpur,Nothing now I am in pune,Searching jobs,Customer support services,MNCs,No,Yes,Wipro,Yes,Yes technical support specialist,Yes,First i will suggest him to turn off your laptop and restart again,I will ask to the customer turn the laptop off and on again,Could you please turn the laptop off and on again,I will say if you are still getting the same issue then check power cable and confirm me,If the issue persists, please check the power cable and let me know.,Then I will ask customer to follow some troubleshooting steps,I will send rest singles to his laptop,Yes,I will send rest singles to laptop,You suggest me what we do now,I will arrange call back,9 PM,Work number,No,I will generate ticket,Yes new one,Laptop is not responding,Sorry,May I know at what time you will be free,What time works best for you?,6pm is best,Yes,You have to wait for the call,6pm our advance team will call you,Yes they are dedicated technical team they will help you,He will check technical things in your laptop,Yes,Yes,Yes,Yes they will,Correct,They will call you 6pm I have already told you,Yes,No,Is there anything else I can help you,No,No mam,Noo,Nnnoo,Bye,I don't no you are not able to help me to practice,I want to improve my English]"
7509405,"[I am walking port Chillies,I am working for Chillies,This is for restaurant,This is for restaurant,What are you doing today,What are you doing today,Nothing,Nothing,I am interfere for I am interview The Cruise I talking to,I am interfere for I am interview The Cruise I talking to,Cargo,Cargo,English properly,English properly,Line cook,Line cook,Yes I am a lion cook Chillies,Yes I am a lion cook Chillies,10 years 10 years,10 years 10 years,10 years,10 years,5 class Tak padha hun School iske liye English mein pic,5 class Tak padha hun School iske liye English mein pic,5 class Tak padha hun School iske liye English mein pic,Maine Panch class Tak padha hun iske liye mere ko English sikhana hai aur bolna hai,Maine Panch class Tak padha hun iske liye mere ko English sikhana hai aur bolna hai,Maine Panch class Tak padha hun iske liye mere ko English sikhana hai aur bolna hai,Really,Really,Really,. English mein likhna bhi nahin aata hai padhna bhi nahin aata,. English mein likhna bhi nahin aata hai padhna bhi nahin aata,. English mein likhna bhi nahin aata hai padhna bhi nahin aata,Property English reading or bolna,Property English reading or bolna,Property English reading or bolna,English mein likhna aur padhna chahta hun acchi Tarah Se,English mein likhna aur padhna chahta hun acchi Tarah Se,Yes how much charges,Yes how much charges,Yes how much charges,Karna aur padhna Aana chahie tabhi main Chahunga Bahar to iske liye kya karna padega,Karna aur padhna Aana chahie tabhi main Chahunga Bahar to iske liye kya karna padega,Karna aur padhna Aana chahie tabhi main Chahunga Bahar to iske liye kya karna padega,Yes yes writing,Yes yes writing,Yes yes writing,What you say,What you say,What you say,Likhna aur padhna Kaise Aana chahie,Likhna aur padhna Kaise Aana chahie,Likhna aur padhna,Likhna aur padhna,Okay,Goutamrai,Mera spelling right hua,Mera spelling right hua,Voice note karke bol raha hun likhkar Nahin bol raha hun voice note Chhod raha hun,Voice note karke bol raha hun likhkar Nahin bol raha hun voice note Chhod raha hun,Voice note karke bol raha hun likhkar Nahin bol raha hun voice note Chhod raha hun,Interview,Interview,Book likh kaun sa book lega to main read kar sakta hun aur likh sakta hun,Book likh kaun sa book lega to main read kar sakta hun aur likh sakta hun,Book likh kaun sa book lega to main read kar sakta hun aur likh sakta hun,Book Ka Naam Bata dijiye,Book Ka Naam Bata dijiye,Book Ka Naam Bata dijiye,Aapka naam kya hai,Your name is Riya right,Your name is Riya right,My name is Gautam Roy,My name is Gautam Roy,I am force I am from Sikkim,I am force I am from Sikkim,Walking for Mumbai my home place is Sikkim,Walking for Mumbai my home place is Sikkim,Big city or I am walking for series,Big city or I am walking for series,Big city or I am walking for series,Aur Mumbai I am working for Mumbai Powai Hiranandani Chilli,Aur Mumbai I am working for Mumbai Powai Hiranandani Chilli,Sikkim,Mere ko aap Kitna mahine Tak padha Sakte Achcha se,Mere ko aap Kitna mahine Tak padha Sakte Achcha se,Agar call per bolenge to,Agar call per bolenge to,Normal call,Normal call,Normal call,The practice,The practice,The practice,What you say I don't know,What you say I don't know,What you say I don't know,Hello,Hello,No,No,Acchi Tarah Se padhaanaa aur likh Aana help kar sakte kya,Acchi Tarah Se padhaanaa aur likh Aana help kar sakte kya,Acchi Tarah Se padhaanaa aur likh Aana help kar sakte kya,Kanjurmarg,Kanjurmarg,Online aapke sath padhna chahta hun,Online aapke sath padhna chahta hun,Wallpaper padhaai Karenge kaise padhaai karenge,Wallpaper padhaai Karenge kaise padhaai karenge,Ok,What you say,What you say,My name is Gautam Roy,My name is Gautam Roy,I am from Sikkim not Kolkata,I am from Sikkim not Kolkata,Good morning,Video call Mein padha sakte ho kya,Video call Mein padha sakte ho kya,Video call Mein padha sakte ho kya,Acchi Tarah Se padha dijiye aap se ummid thi mere ko,Acchi Tarah Se padha dijiye aap se ummid thi mere ko,Acchi Tarah Se padha dijiye aap se ummid thi mere ko,Keshav padhenge padhna Likhna,Keshav padhenge padhna Likhna,Keshav padhenge padhna Likhna,Writing,Writing,Writing,Writing,I want pasta,I want pasta,I want pasta,Normal call Mein padha sakte hain,Normal call Mein padha sakte hain,What is the,What is the,Reading a writing Bata cal Call per baat kar sakta hai kya,Reading a writing Bata cal Call per baat kar sakta hai kya,Reading a writing Bata cal Call per baat kar sakta hai kya,English,English,Powai Hiranandani,Powai Hiranandani,I am leaving dear,I am leaving dear,I am leaving dear,I am stay Hiranandani Powai,I am stay Hiranandani Powai,I am working for chillies na,I am working for chillies na,Can I talk can I talk to,My name is Gautam,My name is Gautam,I am job for CD's Mumbai,I am job for CD's Mumbai,Online cook,Online cook,Can I talk to normal call study and reading you don't mind,Can I talk to normal call study and reading you don't mind,Mere ko padha sakte kya call Mein Hindi English reading and writing,Mere ko padha sakte kya call Mein Hindi English reading and writing,Mere ko padha sakte kya call Mein Hindi English reading and writing,Yes call you call me,Yes call you call me,Yes call you call me,Ok,Ok,What you say I don't know,What you say I don't know,What you say I don't know]",,"[I am walking port Chillies,I am working for Chillies,This is for restaurant,What are you doing today,Nothing,I am interfere for I am interview The Cruise I talking to,Cargo,English properly,Line cook,Yes I am a lion cook Chillies,10 years 10 years,10 years,5 class Tak padha hun School iske liye English mein pic,Maine Panch class Tak padha hun iske liye mere ko English sikhana hai aur bolna hai,Really,. English mein likhna bhi nahin aata hai padhna bhi nahin aata,Property English reading or bolna,English mein likhna aur padhna chahta hun acchi Tarah Se,Yes how much charges,Karna aur padhna Aana chahie tabhi main Chahunga Bahar to iske liye kya karna padega,Yes yes writing,What you say,Likhna aur padhna Kaise Aana chahie,Likhna aur padhna,Okay,Goutamrai,Mera spelling right hua,Voice note karke bol raha hun likhkar Nahin bol raha hun voice note Chhod raha hun,Interview,Book likh kaun sa book lega to main read kar sakta hun aur likh sakta hun,Book Ka Naam Bata dijiye,Aapka naam kya hai,Your name is Riya right,My name is Gautam Roy,I am force I am from Sikkim,Walking for Mumbai my home place is Sikkim,Big city or I am walking for series,Aur Mumbai I am working for Mumbai Powai Hiranandani Chilli,Sikkim,Mere ko aap Kitna mahine Tak padha Sakte Achcha se,Agar call per bolenge to,Normal call,The practice,What you say I don't know,Hello,No,Acchi Tarah Se padhaanaa aur likh Aana help kar sakte kya,Kanjurmarg,Online aapke sath padhna chahta hun,Wallpaper padhaai Karenge kaise padhaai karenge,Ok,What you say,My name is Gautam Roy,I am from Sikkim not Kolkata,Good morning,Video call Mein padha sakte ho kya,Acchi Tarah Se padha dijiye aap se ummid thi mere ko,Keshav padhenge padhna Likhna,Writing,I want pasta,Normal call Mein padha sakte hain,What is the,Reading a writing Bata cal Call per baat kar sakta hai kya,English,Powai Hiranandani,I am leaving dear,I am stay Hiranandani Powai,I am working for chillies na,Can I talk can I talk to,My name is Gautam,I am job for CD's Mumbai,Online cook,Can I talk to normal call study and reading you don't mind,Mere ko padha sakte kya call Mein Hindi English reading and writing,Yes call you call me,Ok,What you say I don't know]"
8630798,"[I am shakeb,I am shakeb,I am from  lucknow,I am from  lucknow,Live the city  .i am in delhi,Live the city  .i am in delhi,Riya my speeking level is nil,Riya my speeking level is nil,Riya my speeking level is nil,Hello.,Thank you.,Yes.,No.,It's,Please.,Sorry.,Please give me,I am sorry.,I call you for chatting,For english learning]",,"[I am shakeb,I am from  lucknow,Live the city  .i am in delhi,Riya my speeking level is nil,I call you for chatting,For english learning,Hello?,Hello?,Hello?,É que,É que,É que,Chequer,Chequer,Chequer,Sé que,Sé que,Sé que,Hello?,Hello?,Hello?]"
8447555,"[¿Aló?,Hello. How are you?,Thank you so much.,Yes.,No, è tu,Please,Sorry,,दोनों की थी. अच्छा तो बनाना तुम्हें भी दिखे. Please give me a pen.,I'm sorry.,no I don't need,My name is Lisa,My name is Misa Mason.,What's your name?,हम पूर्गा उठा प्रदेश,I'm from,Where are you?,I work as a,What do you do dear?,what is your name,I study in a Engineering College,I like you.,Duria,I like,Diurria,I like urea,I don't like you.,I don't like you.,I don't like raining,Do you like this camera?,Light,x,Do you like cake?,Do like that?,Really?,I do need IQ.,Ria?,I really like,Ideally like,Like,,I like,I like,Like music.,I don't like,Like,,I don't like,I think,I don't like rain.,Do you like?,Do you like to fight with,Really?,I really like,I really like robots.,I get up early in the morning,You can call me Rahul.,You can call me Rahul.,Maybe some Indian food?,Maybe some Indian food?,Let's try street food.,Let's try street food.,Let's try street food.,Let's do pav bhaji.,Let's do pav bhaji.,Let's do pav bhaji.,Yes, let's get a table,Yes, let's get a table,Let's sit outside.,Let's sit outside.,Let's sit outside.,I'll have a lassi.,I'll have a lassi.,Whatever you recommend,Whatever you recommend,Whatever you recommend,What's in the rose lassi?,What's in the rose lassi?,Yes, sounds great!,Yes, sounds great!,Yes, sounds great!,Can I see the menu?,Can I see the menu?,Can I see the menu?,Yes, please tell me,Yes, please tell me,Yes, please tell me,Watch,I watch,Reed उल्लूर की पट्खी वीड़.,Read,I offer quran I read quran,Lee,,Play.,I play cricket.,I like,watching,TV shows.,I like watching you,I like reading,I like,playing crickets.,I like playing,What do you do in your free time?,I like,to play cricket on holidays.,I like play cricket on holidays.,Sometimes,Sometimes I like to,You can call me Rohan,You can call me Rohan,I'm from Mumbai.,I'm from Mumbai.,I work in an office.,I'm in sales.,I'm in sales.,I like meeting people.,I like meeting people.,I like meeting people.,Smart meat,Morning.,In the morning.,Evening.]",,"[Yes.,Yes.,Yes.,Y para ocho,Y para ocho,Y para ocho,Yes,Yes,Yes,I'll talk about my business.,I'll talk about my business.,I'll talk about my business.,I'm a CTV camera installer.,I'm a CTV camera installer.,I'm a CTV camera installer.,HD and IP camera.,HD and IP camera.,HD and IP camera.,Camera is one and it's a digital video recorder.,Camera is one and it's a digital video recorder.,Camera is one and it's a digital video recorder.,You can call me Rahul.,Maybe some Indian food?,Let's try street food.,Let's do pav bhaji.,Yes, let's get a table,Let's sit outside.,I'll have a lassi.,Whatever you recommend,What's in the rose lassi?,Yes, sounds great!,Can I see the menu?,Yes, please tell me,You can call me Rohan,I'm from Mumbai.,I work in an office.,I'm in sales.,I like meeting people.,I met a business owner.,I met a business owner.,I met a famous actor.]"
8422629,"[Chut chahie,Chut chahie,कितनी देर मचूत में देर हैं?,कितनी देर मचूत में देर हैं?,कितनी देर मचूत में देर हैं?]",,"[Chut chahie,कितनी देर मचूत में देर हैं?,Hello?,Hello?,Hello?,¿Aló?,¿Aló?,¿Aló?,Abono.,Abono.,Abono.,अरे हिंदी,अरे हिंदी,अरे हिंदी,नहीं,नहीं,नहीं,हिंदी में करवात.,हिंदी में करवात.,हिंदी में करवात.]"
8580714,"[Hii,Sanket,Sanket,Work,Bank,Bank,Specific  I Don't like anything,Specific  I Don't like anything,Specific  I Don't like anything,Yes,Yes,No,No,Ok,Yes,Yes,Please other sentences,Please other sentences,Movie,Hiii]",,"[Hii,Sanket,Work,Bank,Specific  I Don't like anything,Yes,No,Ok,Yes,Please other sentences,Movie,Hello,Hiii,Hello?,Hello?,Hello?]"
18792,[Hi],,[Hi]
5684842,"[Hello.,Thank You,Yes.,No.,Please,,Sari,sari,Sorry.,Please give me the,I'm sorry,Nim,Name.,My name is,What is your name?,I'm from Washington.,Where are you,I work as teaching.,What are you doing,What do you,Like,I like,I like study.,Don't Like,I didn't like,I don't like,Do you like,Do you like coffee?,Really.,I really like,I really like New,Watch,I watch movies,Jeep,Read.,I read books,Le,,play, play, play.,I play cricket.,I like watching the,I like reading books.,I like playing,What do you do in here,I like watching movies on holiday.,I like movie on,Already's.,I like watching movies on holidays.,Sometimes.,Sometimes I,enjoy Marvels and biological book,I am astring,Morning,In the morning,Evenings,In the evening,,Night,At night,Jacob.,Wake up.,I'm back up in the morning,Eight,Eat. Eat.,I ate breakfast.,Good.,I go to,Sleep,I sleep at night.,What time?,What time do you wake up?,What time do you sleep?,Yes, I have a booking.,It's under piyush Raj Sharma,It's under piyush Raj Sharma,Yes, here it is.,Yes, here it is.,Yes, here it is.,Higher flow is fine.,Higher flow is fine.,Higher flow is fine.,Yes, please give me one.,Yes, please give me one.,Where is the elevator?,Where is the elevator?,Yes, please show me.,Yes, please show me.,Yes, please show me.,Yes, let's go.,Yes, let's go.,Yes, I'd love to see them.,Yes, I'd love to see them.,What's the difference?,What's the difference?,What's the difference?,I prefer the garden view,I prefer the garden view,Can I get Wi-Fi details?,Can I get Wi-Fi details?,No, I can do it.,No, I can do it.,Thanks for the help!,Thanks for the help!,Maybe later.,Maybe later.,Maybe later.,I'll let you know.,I'll let you know.,I'll let you know.,It is 505,It is 505,No, thank you.,I will, thanks!,I will, thanks!,I will, thanks!,I will call if needed.,I will call if needed.,Where is the restaurant?,Where is the restaurant?,Is it open now?,Is it open now?,What time is lunch?,What time is lunch?,No, thank you.,No, thank you.,Just the room key, please.,Just the room key, please.,Yes, please.,Yes, please.,It's room 505,It's room 505,No, thank you.,No, thank you.,No, thank you.,That's all for now.,That's all for now.,That's all for now.,No, I'm good.,No, I'm good.,No, I'm good.,No, that's all.,No, that's all.,No, that's all.,I will let you know.,I will let you know.,I will let you know.,Yes, please help me.,Yes, please help me.]",,"[Yes, I have a booking.,It's under piyush Raj Sharma,Yes, here it is.,Higher flow is fine.,Yes, please give me one.,Where is the elevator?,Yes, please show me.,Yes, let's go.,Yes, I'd love to see them.,What's the difference?,I prefer the garden view,Can I get Wi-Fi details?,No, I can do it.,Thanks for the help!,Maybe later.,I'll let you know.,It is 505,No, thank you.,I will, thanks!,I will call if needed.,Where is the restaurant?,Is it open now?,What time is lunch?,No, thank you.,Just the room key, please.,Yes, please.,It's room 505,No, thank you.,That's all for now.,No, I'm good.,No, that's all.,I will let you know.,Yes, please help me.]"
6075411,"[मेरे इस app में पैसे कटे रहे हैं, कैसे रोके?,मेरे इस app में पैसे कटे रहे हैं, कैसे रोके?,मुझे English नहीं सीखने, मुझे यह app बंद करना है.,मुझे English नहीं सीखने, मुझे यह app बंद करना है.,मुझे English नहीं सीखने, मुझे यह app बंद करना है.,Band karna hai,Band karna hai,Band karna hai,आप खाली यह बताइए कि यह app कैसे बंद होएगा.,आप खाली यह बताइए कि यह app कैसे बंद होएगा.,आप खाली यह बताइए कि यह app कैसे बंद होएगा.]",,"[मेरे इस app में पैसे कटे रहे हैं, कैसे रोके?,मुझे English नहीं सीखने, मुझे यह app बंद करना है.,Band karna hai,आप खाली यह बताइए कि यह app कैसे बंद होएगा.,Hello.,Hello.,Hello.,क्या करना है कैसे हुआ?,क्या करना है कैसे हुआ?,क्या करना है कैसे हुआ?]"
8649178,"[I am rekha,I am rekha,Gujarati,Gujarati,Yes,Yes,Vadodara,Vadodara,Yes,Yes ma'am,Mera name rekha he,Mera name rekha he,I am from Vadodara.,Rahul are House,Rahul are House,I am a student.,I'm in college.,I'm in college.,B.A,Aap kaha se ho,Aap kaha se ho,I like learning new things.,I like learning new things.,Muje english bolna sikhna he,Muje english bolna sikhna he,Muje english bolna sikhna he,Yes, I want to practice.,Yes, I want to practice.,Yes, I want to practice.,Today is nice day,Thank you ma'am,Thank you ma'am,I worked today.,Hu daycare ma job karu chu.,Hu daycare ma job karu chu.,Hu daycare ma job karu chu.,Day care me hindi spich,Day care me hindi spich,Day care me hindi spich,Ma'am muje english me answer Dena sikhna he,Ma'am muje english me answer Dena sikhna he,Ma'am muje english me answer Dena sikhna he,No hindi & Gujarati,No hindi & Gujarati,I like the children most.,I like the children most.,They are very cute.,They are very cute.,We play games.,We play games.,Paasing the ball,Paasing the ball,2 se 5 years ke child favorite game,2 se 5 years ke child favorite game,2 se 5 years ke child favorite game,Yes, we play with blocks.,Yes, we play with blocks.,I help them build.,I help them build.,I help them build.,We build houses.,We build houses.,We build houses.,Hey I am Rekha,Hey I am Rekha,I am Gujarat,I am Gujarat,I am from Vadodara,I am from Vadodara,Yes,Just want to chat and learn.,Just want to chat and learn.,Spking english,Spking english,Aap hi bataye,Aap hi bataye]",,"[I am rekha,Gujarati,Yes,Vadodara,Yes,Yes ma'am,Mera name rekha he,I am from Vadodara.,Rahul are House,I am a student.,I'm in college.,B.A,Aap kaha se ho,I like learning new things.,Muje english bolna sikhna he,Yes, I want to practice.,Today is nice day,Thank you ma'am,I worked today.,Hu daycare ma job karu chu.,Day care me hindi spich,Ma'am muje english me answer Dena sikhna he,No hindi & Gujarati,I like the children most.,They are very cute.,We play games.,Paasing the ball,2 se 5 years ke child favorite game,Yes, we play with blocks.,I help them build.,We build houses.,Hey I am Rekha,I am Gujarat,I am from Vadodara,Yes,Just want to chat and learn.,Spking english,Aap hi bataye]"
8522045,"[Hey riya yes,Hey riya yes,Mbbs college just few month,Mbbs college just few month,Yh,Yh,Biochemistry,Biochemistry,Biochemistry,Chemistry reaction,Chemistry reaction]",,"[Hey riya yes,Mbbs college just few month,Yh,Biochemistry,Chemistry reaction,Hello?,Hello?,Hello?,Yes. Yes.,Yes. Yes.,Yes. Yes.,Simple technique.,Simple technique.,Simple technique.,Presentations.,Presentations.,Presentations.,I think it is.,I think it is.,I think it is.,Anything anything has,Anything anything has,Anything anything has,Speak to English, sir. Everything.,Speak to English, sir. Everything.,Speak to English, sir. Everything.,आप कोई भी choice कर सकते हो.,आप कोई भी choice कर सकते हो.,आप कोई भी choice कर सकते हो.,Burger.,Burger.,Burger.,Vegetables. Many vegetables. Are healthy.,Vegetables. Many vegetables. Are healthy.,Vegetables. Many vegetables. Are healthy.]"
8704065,"[My om prakash,My om prakash,India uttrakhand,India uttrakhand,मुझे आप से मिलकर बहुत अच्छा लगा,मुझे आप से मिलकर बहुत अच्छा लगा,आप कहां से हो,आप कहां से हो,बंगलेरु बहुत सुन्दर है,बंगलेरु बहुत सुन्दर है,Your nairij,Your nairij,My name om prakash,My name om prakash,मैं बमगलुरु नहीं आ सकता.,मैं बमगलुरु नहीं आ सकता.,मैं बमगलुरु नहीं आ सकता.,हो गई को क्या बोलते हैं,हो गई को क्या बोलते हैं,हो गई को क्या बोलते हैं,Give का अर्थ क्या है,Give का अर्थ क्या है,Give का अर्थ क्या है,आपको क्या बताओ,आपको क्या बताओ,Om,Om,Do का अर्थ करना होता हैं,Do का अर्थ करना होता हैं,Do का अर्थ करना होता हैं,Kheti kishan,Kheti kishan,Kheti kishan,Your varkin riya ji,Your varkin riya ji,Your varkin riya ji,No daraib 4awars,No daraib 4awars,No daraib 4awars,No daraib 4awars,आपको कैसा लगा मुझे बात करके,आपको कैसा लगा मुझे बात करके,आपको कैसा लगा मुझे बात करके,Talkig अर्थ क्या हुआ,Talkig अर्थ क्या हुआ,Talkig अर्थ क्या हुआ,Takig  + chattig,Takig  + chattig,Takig  + chattig,Make sense अर्थ क्या हुआ जी,Make sense अर्थ क्या हुआ जी,Make sense अर्थ क्या हुआ जी,explation का अर्थ क्या है,explation का अर्थ क्या है,Bahut kam samjh mai aa rha hai,Bahut kam samjh mai aa rha hai,Bahut kam samjh mai aa rha hai,Aapka bahut dhanywad aap se milkar achchha lagaa,Aapka bahut dhanywad aap se milkar achchha lagaa,Mitig mai nhi jaa raha hu,Mitig mai nhi jaa raha hu,Wark karne ka samy ho gaya hai,Wark karne ka samy ho gaya hai,Wark karne ka samy ho gaya hai]",,"[My om prakash,India uttrakhand,मुझे आप से मिलकर बहुत अच्छा लगा,आप कहां से हो,बंगलेरु बहुत सुन्दर है,Your nairij,My name om prakash,मैं बमगलुरु नहीं आ सकता.,हो गई को क्या बोलते हैं,Give का अर्थ क्या है,आपको क्या बताओ,Om,Do का अर्थ करना होता हैं,Kheti kishan,Your varkin riya ji,No daraib 4awars,आपको कैसा लगा मुझे बात करके,Talkig अर्थ क्या हुआ,Takig  + chattig,Make sense अर्थ क्या हुआ जी,explation का अर्थ क्या है,Bahut kam samjh mai aa rha hai,Aapka bahut dhanywad aap se milkar achchha lagaa,Mitig mai nhi jaa raha hu,Wark karne ka samy ho gaya hai,Hello?,Hello?,Hello?,Hello, today my age is working the,Hello, today my age is working the,Hello, today my age is working the,Working. Edge.,Working. Edge.,Working. Edge.,How are you?,How are you?,How are you?,Hi ma'am hello,Hi ma'am hello,Hi ma'am hello,Sorry.,Sorry.,Sorry.,Top award means है,Top award means है,Top award means है,Deme sabor.,Deme sabor.,Deme sabor.,मैं आपसे बात करना चाहता हूं.,मैं आपसे बात करना चाहता हूं.,मैं आपसे बात करना चाहता हूं.,Okay.,Okay.,Okay.]"
8683710,"[I want to try something nehiw.,I want to try something nehiw.,You ask me something about how to talk with my friends,I am looking for something light meal,I am looking for something light meal,You call me  Geeta,You call me  Geeta,No Iresides at Kanpur,No Iresides at Kanpur,I did not going to Bengaluru,I did not going to Bengaluru,Yes,Yes,You call meGeeta,You call meGeeta]",,"[I want to try something nehiw.,You ask me something about how to talk with my friends,I am looking for something light meal,You call me  Geeta,No Iresides at Kanpur,I did not going to Bengaluru,Yes,You call meGeeta]"
